,cps_name,obs,Teff,u_Teff,radius,u_radius,FeH,u_FeH,mass,u_mass,Source,chi-squared,params
10,,rj82.218,3481,60,0.46,0.017,0.14,0.03,0.444,0.044000000000000004,Mann,225.66406514971786,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.8333757326920007, true, null, -Infinity, Infinity, 0.007819614865600606, {""knot_3_y"": 0.2120071542855689, ""knot_4_y"": -0.0057792729498963805, ""knot_1_y"": -0.30401781959096247, ""knot_2_y"": -0.060768425272631744}, 0.6762238489472048], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.8785829096668758, true, null, -Infinity, Infinity, 0.0033273077884893804, {""knot_3_y"": -0.24558109273490358, ""knot_4_y"": -0.030673485087708965, ""knot_2_y"": 0.29532367017724237, ""knot_0_y"": -0.30401781959096313}, 0.7803500303124675], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.8913290494080117, true, null, -Infinity, Infinity, 0.0024486743993242647, {""knot_3_y"": 0.7062284970342814, ""knot_4_y"": -0.05495981855639117, ""knot_1_y"": 0.29532367017724165, ""knot_0_y"": -0.060768425272629975}, 0.8756712572224187], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.8856968233298363, true, null, -Infinity, Infinity, 0.0023719503942046852, {""knot_2_y"": 0.7062284970342798, ""knot_4_y"": 0.4688483607561902, ""knot_1_y"": -0.24558109273490397, ""knot_0_y"": 0.2120071542855703}, 0.9220972223588881], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.8785832238011193, true, null, -Infinity, Infinity, 0.0024154690282948937, {""knot_2_y"": -0.05495981855639281, ""knot_3_y"": 0.4688483607561887, ""knot_1_y"": -0.03067348508770865, ""knot_0_y"": -0.005779272949896084}, 0.8664879969344785]]"
11,265866.0,rj149.110,3448,60,0.358,0.013000000000000001,-0.02,0.08,0.35200000000000004,0.035,Mann,302.5991451678477,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.7846204352228047, true, null, -Infinity, Infinity, 0.009178119301881064, {""knot_3_y"": 0.21138220428106486, ""knot_4_y"": 0.0005439361075048789, ""knot_1_y"": -0.30123872878597513, ""knot_2_y"": -0.06642768225780124}, 0.9874785454469983], [""knot_1_x"", 6016.461328249134, false, null, -Infinity, Infinity, 0, null, 6016.461328249134], [""knot_1_y"", 0.8863677048700669, true, null, -Infinity, Infinity, 0.0038989355145583114, {""knot_3_y"": -0.2456032812518988, ""knot_4_y"": -0.038199056037093275, ""knot_2_y"": 0.3032093594602208, ""knot_0_y"": -0.3012387287859757}, 1.0131049710489284], [""knot_2_x"", 6032.962055832962, false, null, -Infinity, Infinity, 0, null, 6032.962055832962], [""knot_2_y"", 0.8731203979399298, true, null, -Infinity, Infinity, 0.0028506999356336738, {""knot_3_y"": 0.708135572340538, ""knot_4_y"": -0.04213123928821668, ""knot_1_y"": 0.30320935946022054, ""knot_0_y"": -0.06642768225780313}, 1.006930464414354], [""knot_3_x"", 6049.508038259452, false, null, -Infinity, Infinity, 0, null, 6049.508038259452], [""knot_3_y"", 0.8518094696682577, true, null, -Infinity, Infinity, 0.0027670847014299753, {""knot_2_y"": 0.7081355723405367, ""knot_4_y"": 0.4736883593473511, ""knot_1_y"": -0.2456032812518981, ""knot_0_y"": 0.21138220428106289}, 0.7902660125290912], [""knot_4_x"", 6066.099399644392, false, null, -Infinity, Infinity, 0, null, 6066.099399644392], [""knot_4_y"", 0.8493420095335885, true, null, -Infinity, Infinity, 0.00277221760640462, {""knot_2_y"": -0.04213123928821962, ""knot_3_y"": 0.4736883593473476, ""knot_1_y"": -0.038199056037091464, ""knot_0_y"": 0.0005439361075042409}, 0.8095304789704876]]"
12,,rj82.219,3317,60,0.315,0.012,-0.11,0.08,0.28300000000000003,0.027999999999999997,Mann,315.7580944124406,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.782868794867285, true, null, -Infinity, Infinity, 0.009556972403129185, {""knot_3_y"": 0.21149173573862265, ""knot_4_y"": -0.003228813230109425, ""knot_1_y"": -0.30247845097639586, ""knot_2_y"": -0.06444548473028879}, 0.8231258143677262], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.8721444847457218, true, null, -Infinity, Infinity, 0.004066952606943119, {""knot_3_y"": -0.24559057443372478, ""knot_4_y"": -0.03357720115537254, ""knot_2_y"": 0.30048655504172916, ""knot_0_y"": -0.3024784509763961}, 0.7055736872638078], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.8667502716366978, true, null, -Infinity, Infinity, 0.002974652511257619, {""knot_3_y"": 0.7066865884076723, ""knot_4_y"": -0.05044367410252365, ""knot_1_y"": 0.30048655504172805, ""knot_0_y"": -0.06444548473028626}, 0.8260420114313246], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.8402007672318138, true, null, -Infinity, Infinity, 0.0028750252000920937, {""knot_2_y"": 0.7066865884076713, ""knot_4_y"": 0.46896086073824944, ""knot_1_y"": -0.2455905744337267, ""knot_0_y"": 0.2114917357386256}, 0.8500244524427198], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.8229027294469519, true, null, -Infinity, Infinity, 0.0028939409258288027, {""knot_2_y"": -0.05044367410252378, ""knot_3_y"": 0.46896086073825044, ""knot_1_y"": -0.033577201155374645, ""knot_0_y"": -0.0032288132301081297}, 0.747246456385777]]"
13,,rj69.108,3500,60,0.461,0.017,-0.12,0.08,0.452,0.045,Mann,191.93707054817432,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.8298469141115573, true, null, -Infinity, Infinity, 0.008644424692903503, {""knot_3_y"": 0.21046226653098568, ""knot_4_y"": 0.00825488312575749, ""knot_1_y"": -0.2980583729140413, ""knot_2_y"": -0.07351711820404451}, 0.980412114652892], [""knot_1_x"", 6016.257141609356, false, null, -Infinity, Infinity, 0, null, 6016.257141609356], [""knot_1_y"", 0.9125499987661609, true, null, -Infinity, Infinity, 0.0036451262755044316, {""knot_3_y"": -0.24522449813731997, ""knot_4_y"": -0.047850303341308784, ""knot_2_y"": 0.312802987917743, ""knot_0_y"": -0.29805837291404025}, 1.0125437118649245], [""knot_2_x"", 6032.552569498843, false, null, -Infinity, Infinity, 0, null, 6032.552569498843], [""knot_2_y"", 0.8938605764012231, true, null, -Infinity, Infinity, 0.0026515687152965043, {""knot_3_y"": 0.7083245231785528, ""knot_4_y"": -0.026845477619192988, ""knot_1_y"": 0.3128029879177374, ""knot_0_y"": -0.07351711820404394}, 0.7865489055129621], [""knot_3_x"", 6048.892134625792, false, null, -Infinity, Infinity, 0, null, 6048.892134625792], [""knot_3_y"", 0.8833385757471083, true, null, -Infinity, Infinity, 0.0025967631096958854, {""knot_2_y"": 0.708324523178551, ""knot_4_y"": 0.48351998170120647, ""knot_1_y"": -0.24522449813732541, ""knot_0_y"": 0.21046226653098682}, 0.8481319246072989], [""knot_4_x"", 6065.275956538814, false, null, -Infinity, Infinity, 0, null, 6065.275956538814], [""knot_4_y"", 0.8918174151884863, true, null, -Infinity, Infinity, 0.002596248935063354, {""knot_2_y"": -0.02684547761919073, ""knot_3_y"": 0.4835199817012089, ""knot_1_y"": -0.04785030334130974, ""knot_0_y"": 0.008254883125758027}, 0.7760068060380548]]"
14,,rj118.811,3623,60,0.522,0.019,0.13,0.08,0.525,0.053,Mann,219.8417297746087,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.8627726025627063, true, null, -Infinity, Infinity, 0.0076581003981939, {""knot_3_y"": 0.2118995601431466, ""knot_4_y"": -0.005359805636257379, ""knot_1_y"": -0.3053691272838039, ""knot_2_y"": -0.06094588912406007}, 0.7850314992847066], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.8998994411919683, true, null, -Infinity, Infinity, 0.0032779941358659494, {""knot_3_y"": -0.2448630681353983, ""knot_4_y"": -0.03130980923411297, ""knot_2_y"": 0.29633877958258625, ""knot_0_y"": -0.3053691272838028}, 0.8404115365803391], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9070354585477449, true, null, -Infinity, Infinity, 0.002413292340039674, {""knot_3_y"": 0.7067125266253584, ""knot_4_y"": -0.05405125323506783, ""knot_1_y"": 0.2963387795825795, ""knot_0_y"": -0.060945889124056254}, 0.8825501321971824], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.898063824526909, true, null, -Infinity, Infinity, 0.002336644211948424, {""knot_2_y"": 0.7067125266253543, ""knot_4_y"": 0.46920506011679264, ""knot_1_y"": -0.24486306813540576, ""knot_0_y"": 0.2118995601431496}, 0.8288416682139896], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.8920511704650526, true, null, -Infinity, Infinity, 0.0023759961528956024, {""knot_2_y"": -0.05405125323506966, ""knot_3_y"": 0.46920506011679247, ""knot_1_y"": -0.03130980923411583, ""knot_0_y"": -0.005359805636255728}, 0.873672976808627]]"
15,,rj138.232,3548,60,0.42,0.016,-0.18,0.08,0.426,0.043,Mann,231.51172830665092,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.8257021190651233, true, null, -Infinity, Infinity, 0.00789362790432082, {""knot_3_y"": 0.21164948096113392, ""knot_4_y"": -0.005100884886791815, ""knot_1_y"": -0.30350389013979817, ""knot_2_y"": -0.06171040995708445}, 0.9059226415690853], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.8878458664751293, true, null, -Infinity, Infinity, 0.0033664973817905492, {""knot_3_y"": -0.24568375796607458, ""knot_4_y"": -0.03148501661308927, ""knot_2_y"": 0.29676233794364215, ""knot_0_y"": -0.3035038901397984}, 0.7322961418520104], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.902695754583911, true, null, -Infinity, Infinity, 0.002471910797273901, {""knot_3_y"": 0.7059831996224285, ""knot_4_y"": -0.053813320973937366, ""knot_1_y"": 0.29676233794364343, ""knot_0_y"": -0.06171040995708281}, 0.892423020800171], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.8951140262962918, true, null, -Infinity, Infinity, 0.0023935796700450184, {""knot_2_y"": 0.7059831996224282, ""knot_4_y"": 0.4693611013073945, ""knot_1_y"": -0.24568375796607433, ""knot_0_y"": 0.21164948096113761}, 0.9394801777359563], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.883627131262101, true, null, -Infinity, Infinity, 0.002431924819307454, {""knot_2_y"": -0.0538133209739386, ""knot_3_y"": 0.46936110130739445, ""knot_1_y"": -0.03148501661309111, ""knot_0_y"": -0.005100884886790525}, 0.8508389748326236]]"
16,,rj06.1479,2818,60,0.1348,0.0058,0.25,0.08,0.0997,0.01,Mann,10.108565648078986,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.819307532560552, true, null, -Infinity, Infinity, 0.00972876597289727, {""knot_3_y"": 0.21059594643953364, ""knot_4_y"": -0.02545576765594909, ""knot_1_y"": -0.2817547253829313, ""knot_2_y"": -0.06581156339173605}, 0.8823077944690156], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.8754047769216539, true, null, -Infinity, Infinity, 0.0038440392399658337, {""knot_3_y"": -0.2599795001303569, ""knot_4_y"": -0.003335799653684813, ""knot_2_y"": 0.29003335571638894, ""knot_0_y"": -0.2817547253829317}, 0.7964626984485568], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9032100445207664, true, null, -Infinity, Infinity, 0.00271321421604209, {""knot_3_y"": 0.6789615344977599, ""knot_4_y"": -0.10364157686931667, ""knot_1_y"": 0.29003335571638894, ""knot_0_y"": -0.06581156339173609}, 0.8628470834650005], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.8768744055327717, true, null, -Infinity, Infinity, 0.002613267040589145, {""knot_2_y"": 0.6789615344977611, ""knot_4_y"": 0.4431930792976679, ""knot_1_y"": -0.2599795001303564, ""knot_0_y"": 0.21059594643953364}, 0.8201424563619687], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.8281018873761847, true, null, -Infinity, Infinity, 0.002863022171169176, {""knot_2_y"": -0.10364157686931434, ""knot_3_y"": 0.4431930792976694, ""knot_1_y"": -0.003335799653683999, ""knot_0_y"": -0.02545576765595017}, 0.7234171382049507]]"
17,,rj50.360,3619,60,0.38299999999999995,0.013000000000000001,-0.37,0.08,0.39,0.039,Mann,241.80940073138797,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9034433758701063, true, null, -Infinity, Infinity, 0.007380304279529955, {""knot_3_y"": 0.21190950453368806, ""knot_4_y"": 0.0040361221876802095, ""knot_1_y"": -0.3078209989141968, ""knot_2_y"": -0.0635512486648002}, 0.881298540305049], [""knot_1_x"", 6016.4000715295715, false, null, -Infinity, Infinity, 0, null, 6016.4000715295715], [""knot_1_y"", 0.9484255833574726, true, null, -Infinity, Infinity, 0.0031938364662974466, {""knot_3_y"": -0.24162004431434458, ""knot_4_y"": -0.04316172810417799, ""knot_2_y"": 0.30240734194945684, ""knot_0_y"": -0.3078209989141972}, 0.9478618096339541], [""knot_2_x"", 6032.839207014262, false, null, -Infinity, Infinity, 0, null, 6032.839207014262], [""knot_2_y"", 0.944378474472828, true, null, -Infinity, Infinity, 0.002367745928563295, {""knot_3_y"": 0.7133168487229627, ""knot_4_y"": -0.03225122020302422, ""knot_1_y"": 0.30240734194946134, ""knot_0_y"": -0.06355124866480304}, 0.8242204105922656], [""knot_3_x"", 6049.3232605849025, false, null, -Infinity, Infinity, 0, null, 6049.3232605849025], [""knot_3_y"", 0.9324182908638338, true, null, -Infinity, Infinity, 0.0023112526102209794, {""knot_2_y"": 0.7133168487229652, ""knot_4_y"": 0.48169397578023243, ""knot_1_y"": -0.24162004431433987, ""knot_0_y"": 0.21190950453368512}, 0.8354024299941487], [""knot_4_x"", 6065.852354975091, false, null, -Infinity, Infinity, 0, null, 6065.852354975091], [""knot_4_y"", 0.9285599673326121, true, null, -Infinity, Infinity, 0.002310808956980103, {""knot_2_y"": -0.03225122020302359, ""knot_3_y"": 0.4816939757802322, ""knot_1_y"": -0.043161728104176594, ""knot_0_y"": 0.004036122187679215}, 0.9214721910004134]]"
18,111631.0,rj55.1182,3989,60,0.6459999999999999,0.02,0.24,0.08,0.698,0.07,Mann,264.0832397024645,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9302629656125293, true, null, -Infinity, Infinity, 0.007704263202923318, {""knot_3_y"": 0.21263243076577412, ""knot_4_y"": -0.004162613116267366, ""knot_1_y"": -0.31063831900362504, ""knot_2_y"": -0.05840739206467787}, 0.724506798382597], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9438188921540103, true, null, -Infinity, Infinity, 0.0033489453376026987, {""knot_3_y"": -0.24289173094054126, ""knot_4_y"": -0.033270084601642186, ""knot_2_y"": 0.2950418115401966, ""knot_0_y"": -0.310638319003626}, 0.9617480166124553], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9580187816165529, true, null, -Infinity, Infinity, 0.0024840263178387634, {""knot_3_y"": 0.7095343341060312, ""knot_4_y"": -0.04991881681106482, ""knot_1_y"": 0.2950418115402003, ""knot_0_y"": -0.05840739206467925}, 0.9461013511226188], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9581288110099131, true, null, -Infinity, Infinity, 0.0024091278117340984, {""knot_2_y"": 0.709534334106028, ""knot_4_y"": 0.47273322853517435, ""knot_1_y"": -0.24289173094053862, ""knot_0_y"": 0.2126324307657729}, 0.8941461250532496], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9501246912078397, true, null, -Infinity, Infinity, 0.002442188141325809, {""knot_2_y"": -0.04991881681107442, ""knot_3_y"": 0.4727332285351665, ""knot_1_y"": -0.03327008460164348, ""knot_0_y"": -0.004162613116267634}, 0.9475262438283596]]"
19,,rj165.480,3727,61,0.483,0.016,-0.09,0.08,0.527,0.053,Mann,171.9385994705906,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.8817033279715992, true, null, -Infinity, Infinity, 0.00665792873622908, {""knot_3_y"": 0.2122210443080716, ""knot_4_y"": -0.004896827637861659, ""knot_1_y"": -0.3068203289926648, ""knot_2_y"": -0.059819263064552645}, 0.7459159577449996], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9223020652682431, true, null, -Infinity, Infinity, 0.0028621245166061244, {""knot_3_y"": -0.24452839279793778, ""knot_4_y"": -0.032029589682568735, ""knot_2_y"": 0.2953444106553679, ""knot_0_y"": -0.30682032899266504}, 0.7846247085558865], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.933791031064092, true, null, -Infinity, Infinity, 0.0021125143056175072, {""knot_3_y"": 0.7076178633437412, ""knot_4_y"": -0.052385334837909366, ""knot_1_y"": 0.2953444106553681, ""knot_0_y"": -0.059819263064550196}, 0.9219122825365755], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9297703424862485, true, null, -Infinity, Infinity, 0.0020476045994258273, {""knot_2_y"": 0.7076178633437414, ""knot_4_y"": 0.47085165315136523, ""knot_1_y"": -0.24452839279793748, ""knot_0_y"": 0.21222104430807462}, 0.9590748777275323], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.922999439780425, true, null, -Infinity, Infinity, 0.002079945599710377, {""knot_2_y"": -0.05238533483790816, ""knot_3_y"": 0.4708516531513664, ""knot_1_y"": -0.03202958968256869, ""knot_0_y"": -0.004896827637860271}, 0.9052092355997738]]"
20,119850.0,rj172.1470,3649,60,0.478,0.016,-0.31,0.08,0.465,0.046,Mann,218.47661946071506,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.8611028767861454, true, null, -Infinity, Infinity, 0.00765897214169866, {""knot_3_y"": 0.21212656945306718, ""knot_4_y"": -0.004165955746900817, ""knot_1_y"": -0.3052394578917718, ""knot_2_y"": -0.06213211724151203}, 0.7054080528429884], [""knot_1_x"", 6016.502166408676, false, null, -Infinity, Infinity, 0, null, 6016.502166408676], [""knot_1_y"", 0.8943826036984754, true, null, -Infinity, Infinity, 0.003274613634798308, {""knot_3_y"": -0.24538954277980563, ""knot_4_y"": -0.03279385300864093, ""knot_2_y"": 0.29784718309771613, ""knot_0_y"": -0.30523945789177087}, 0.8816753790738822], [""knot_2_x"", 6033.043956435212, false, null, -Infinity, Infinity, 0, null, 6033.043956435212], [""knot_2_y"", 0.9077729290140565, true, null, -Infinity, Infinity, 0.002406155170299838, {""knot_3_y"": 0.7063778480130722, ""knot_4_y"": -0.051661465479599676, ""knot_1_y"": 0.29784718309771724, ""knot_0_y"": -0.06213211724151494}, 0.9013132241490559], [""knot_3_x"", 6049.631226511404, false, null, -Infinity, Infinity, 0, null, 6049.631226511404], [""knot_3_y"", 0.904833875061483, true, null, -Infinity, Infinity, 0.0023342926219995053, {""knot_2_y"": 0.7063778480130756, ""knot_4_y"": 0.470774636072412, ""knot_1_y"": -0.24538954277980468, ""knot_0_y"": 0.2121265694530633}, 0.9514676621544658], [""knot_4_x"", 6066.264101680243, false, null, -Infinity, Infinity, 0, null, 6066.264101680243], [""knot_4_y"", 0.8987973398867982, true, null, -Infinity, Infinity, 0.0023745572971585727, {""knot_2_y"": -0.05166146547959456, ""knot_3_y"": 0.470774636072416, ""knot_1_y"": -0.0327938530086406, ""knot_0_y"": -0.004165955746903263}, 0.8502655046099711]]"
21,,rj35.854,3475,60,0.331,0.012,-0.35,0.08,0.315,0.032,Mann,148.81084061416945,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.8640525075660581, true, null, -Infinity, Infinity, 0.007248591658371407, {""knot_3_y"": 0.2111739991404403, ""knot_4_y"": -0.007678984056476564, ""knot_1_y"": -0.30224641700001614, ""knot_2_y"": -0.06379849252503385}, 0.8676568789292755], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9289831985491335, true, null, -Infinity, Infinity, 0.003064522738154037, {""knot_3_y"": -0.24580370211144395, ""knot_4_y"": -0.028127490577920397, ""knot_2_y"": 0.29867729926429887, ""knot_0_y"": -0.3022464170000163}, 0.8359799680483703], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9282171500286157, true, null, -Infinity, Infinity, 0.002239501899587719, {""knot_3_y"": 0.7029049023740298, ""knot_4_y"": -0.061059143027809806, ""knot_1_y"": 0.29867729926430264, ""knot_0_y"": -0.06379849252503442}, 0.8975124036589189], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9144312263047808, true, null, -Infinity, Infinity, 0.0021606538657584647, {""knot_2_y"": 0.7029049023740337, ""knot_4_y"": 0.464070726762818, ""knot_1_y"": -0.24580370211143865, ""knot_0_y"": 0.21117399914043997}, 0.8918458947971354], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9065515615870015, true, null, -Infinity, Infinity, 0.002209766496604432, {""knot_2_y"": -0.06105914302780598, ""knot_3_y"": 0.46407072676281974, ""knot_1_y"": -0.02812749057791694, ""knot_0_y"": -0.007678984056477081}, 0.8713679926200437]]"
22,,rj213.76,3272,60,0.325,0.012,-0.03,0.08,0.294,0.028999999999999998,Mann,119.2942999346147,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.799489087386137, true, null, -Infinity, Infinity, 0.009496299248960314, {""knot_3_y"": 0.2107962327023433, ""knot_4_y"": -0.011694136923860154, ""knot_1_y"": -0.29195677483566734, ""knot_2_y"": -0.0705824041898049}, 0.8220374209497193], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.8862425697289907, true, null, -Infinity, Infinity, 0.0038822924902449283, {""knot_3_y"": -0.2521849968302729, ""knot_4_y"": -0.021807202913394403, ""knot_2_y"": 0.3029177963583558, ""knot_0_y"": -0.2919567748356669}, 0.7843939957088485], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.8844464236639658, true, null, -Infinity, Infinity, 0.002770617083442008, {""knot_3_y"": 0.6933957073381163, ""knot_4_y"": -0.07344644742110931, ""knot_1_y"": 0.30291779635835175, ""knot_0_y"": -0.07058240418980088}, 0.8452385335598014], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.86347927951854, true, null, -Infinity, Infinity, 0.0026604379701044177, {""knot_2_y"": 0.6933957073381102, ""knot_4_y"": 0.4538762856527166, ""knot_1_y"": -0.25218499683027734, ""knot_0_y"": 0.21079623270234707}, 0.8851547848512608], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.8512335563074357, true, null, -Infinity, Infinity, 0.0027500214704943705, {""knot_2_y"": -0.07344644742111646, ""knot_3_y"": 0.45387628565271165, ""knot_1_y"": -0.02180720291339644, ""knot_0_y"": -0.011694136923858038}, 0.7939259283918202]]"
